rep,var,wregime,das,depth,wexr,rld,RLD100
5,LRED,STRESS,21,35,0.157152,0.78206,78.206
5,LRED,STRESS,21,45,0.217759,0.59831,59.831
5,LRED,STRESS,21,55,0.24681,0.662035,66.2035
5,LRED,STRESS,21,65,0.245368,0.39868,39.868
5,LRED,STRESS,35,5,0.833391,0.54183,54.183
5,LRED,STRESS,35,15,1.029297,0.639175,63.9175
5,LRED,STRESS,35,25,0.55338,0.91596,91.596
5,LRED,STRESS,35,35,0.537073,1.075885,107.5885
5,LRED,STRESS,35,45,0.462981,0.82026,82.026
5,LRED,STRESS,35,55,0.434288,1.26554,126.554
5,LRED,STRESS,35,65,0.674063,0.74315,74.315
5,LRED,STRESS,42,5,0.727162,0.07235,7.235
5,LRED,STRESS,42,15,0.801029,0.38184,38.184
5,LRED,STRESS,42,25,0.860393,0.7458,74.58
5,LRED,STRESS,42,35,0.00855,0.98974,98.974
5,LRED,STRESS,42,45,0.122795,0.71181,71.181
5,LRED,STRESS,42,55,0.614938,1.247595,124.7595
5,LRED,STRESS,42,65,0.402683,1.47538,147.538
5,LRED,STRESS,49,5,0.579161,0,0
5,LRED,STRESS,49,15,0.626486,0.158135,15.8135
5,LRED,STRESS,49,25,0.589986,0.42649,42.649
5,LRED,STRESS,49,35,2.160767,0.583975,58.3975
5,LRED,STRESS,49,45,1.374553,0.266695,26.6695
5,LRED,STRESS,49,55,1.205091,0.773085,77.3085
5,LRED,STRESS,49,65,1.263461,0.73918,73.918
5,LRED,STRESS,62,5,0.28326,0.637525,63.7525
5,LRED,STRESS,62,15,0.359514,1.329555,132.9555
5,LRED,STRESS,62,25,0.432852,0.977585,97.7585
5,LRED,STRESS,62,35,0.508363,1.09431,109.431
5,LRED,STRESS,62,45,0.562275,0.913145,91.3145
5,LRED,STRESS,62,55,0.480977,1.39478,139.478
5,LRED,STRESS,62,65,0.481517,1.12225,112.225
5,LRED,STRESS,69,5,0.155857,0.084685,8.4685
5,LRED,STRESS,69,15,-0.094065,0.17224,17.224
5,LRED,STRESS,69,25,0.564022,0.86073,86.073
5,LRED,STRESS,69,35,0.747702,0.846455,84.6455
5,LRED,STRESS,69,45,1.165602,1.42628,142.628
5,LRED,STRESS,69,55,0.473932,1.062525,106.2525
5,LRED,STRESS,69,65,0.800371,1.17474,117.474
5,LRED,STRESS,83,5,0.122416,0.101415,10.1415
5,LRED,STRESS,83,15,0.922106,0.41969,41.969
5,LRED,STRESS,83,25,0.511827,0.80053,80.053
5,LRED,STRESS,83,35,0.530823,0.65706,65.706
5,LRED,STRESS,83,45,0.603135,0.823815,82.3815
5,LRED,STRESS,83,55,0.38781,0.64377,64.377
5,LRED,STRESS,83,65,0.61863,0.83041,83.041
5,LRED,STRESS,90,5,0.14508,0.04784,4.784
5,LRED,STRESS,90,15,0.395827,0.01748,1.748
5,LRED,STRESS,90,25,0.584605,0.365205,36.5205
5,LRED,STRESS,90,35,1.52256,0.482285,48.2285
5,LRED,STRESS,90,45,0.993115,0.617605,61.7605
5,LRED,STRESS,90,55,0.893372,0.457385,45.7385
5,LRED,STRESS,90,65,0.881331,0.78574,78.574
6,LRED,STRESS,14,5,0.224278,0,0
6,LRED,STRESS,14,15,0.246198,0.547815,54.7815
6,LRED,STRESS,14,25,0.227821,0.08861,8.861
6,LRED,STRESS,14,35,0.221807,0.09397,9.397
6,LRED,STRESS,14,45,0.217664,0.07593,7.593
6,LRED,STRESS,14,55,0.242284,0.13611,13.611
6,LRED,STRESS,14,65,0.281037,0.10189,10.189
6,LRED,STRESS,21,5,0.252556,0.47762,47.762
6,LRED,STRESS,21,15,0.227626,1.80311,180.311
6,LRED,STRESS,21,25,0.215992,0.26576,26.576
6,LRED,STRESS,21,35,0.213817,0.14265,14.265
6,LRED,STRESS,21,45,0.194804,0.209745,20.9745
6,LRED,STRESS,21,55,0.224635,0.369615,36.9615
6,LRED,STRESS,21,65,0.221703,0.16678,16.678
6,LRED,STRESS,35,5,1.221929,0.26871,26.871
6,LRED,STRESS,35,15,1.439594,1.09399,109.399
6,LRED,STRESS,35,25,0.857701,1.425415,142.5415
6,LRED,STRESS,35,35,0.544123,1.231145,123.1145
6,LRED,STRESS,35,45,0.681484,1.09193,109.193
6,LRED,STRESS,35,55,0.643324,0.826475,82.6475
6,LRED,STRESS,35,65,0.575491,0.35459,35.459
6,LRED,STRESS,42,5,1.013274,0.2805,28.05
6,LRED,STRESS,42,15,1.056576,0.76228,76.228
6,LRED,STRESS,42,25,1.371899,2.05188,205.188
6,LRED,STRESS,42,35,1.399142,2.111335,211.1335
6,LRED,STRESS,42,45,0.721592,1.5464,154.64
6,LRED,STRESS,42,55,0.487421,1.99043,199.043
6,LRED,STRESS,42,65,0.506759,1.18384,118.384
6,LRED,STRESS,49,5,0.720554,0.20465,20.465
6,LRED,STRESS,49,15,0.733866,0.2775,27.75
6,LRED,STRESS,49,25,0.76004,0.81238,81.238
6,LRED,STRESS,49,35,1.135017,0.952635,95.2635
6,LRED,STRESS,49,45,1.370172,1.01712,101.712
6,LRED,STRESS,49,55,0.912104,0.91468,91.468
6,LRED,STRESS,49,65,1.372462,0.72439,72.439
6,LRED,STRESS,62,5,0.393919,0.15824,15.824
6,LRED,STRESS,62,15,0.421518,0.38837,38.837
6,LRED,STRESS,62,25,0.385153,1.101975,110.1975
6,LRED,STRESS,62,35,0.961005,1.169575,116.9575
6,LRED,STRESS,62,45,0.8962,1.577425,157.7425
6,LRED,STRESS,62,55,0.750111,1.54562,154.562
6,LRED,STRESS,62,65,0.517643,1.35939,135.939
6,LRED,STRESS,69,5,0.260883,0.06065,6.065
6,LRED,STRESS,69,15,0.337785,0.44681,44.681
6,LRED,STRESS,69,25,0.622169,1.10728,110.728
6,LRED,STRESS,69,35,0.202494,1.06214,106.214
6,LRED,STRESS,69,45,0.703994,1.27154,127.154
6,LRED,STRESS,69,55,0.480531,1.640925,164.0925
6,LRED,STRESS,69,65,0.120485,1.19719,119.719
6,LRED,STRESS,83,5,0.028301,0,0
6,LRED,STRESS,83,15,-0.046648,0.338305,33.8305
6,LRED,STRESS,83,25,0.501173,1.11334,111.334
6,LRED,STRESS,83,35,0.367576,1.058385,105.8385
6,LRED,STRESS,83,45,0.539223,1.005525,100.5525
6,LRED,STRESS,83,55,0.525808,0.948975,94.8975
6,LRED,STRESS,83,65,0.606007,0.82977,82.977
6,LRED,STRESS,90,5,0.086451,0,0
6,LRED,STRESS,90,15,0.031321,0.23391,23.391
6,LRED,STRESS,90,25,0.443301,0.507865,50.7865
6,LRED,STRESS,90,35,1.268037,0.646215,64.6215
6,LRED,STRESS,90,45,0.672437,0.74517,74.517
6,LRED,STRESS,90,55,0.680588,0.64361,64.361
6,LRED,STRESS,90,65,0.768616,0.41674,41.674
